latitude,longitude,street_address,state,city,Zip Code,country,id,open_date,fuel_type_code
36.148162,-86.665805,2825 Elm Hill Pike,TN,Nashville,37214,US,153325,2020-02-06,ELEC
35.937412,-86.81097,6300 Tower Cir,TN,Franklin,37067,US,153685,2020-02-13,ELEC
36.152315,-86.807851,311 23rd Ave N,TN,Nashville,37203,US,154079,2020-02-27,ELEC
36.140718,-86.803386,1310 24th Ave S,TN,Nashville,37212,US,154145,2020-02-28,ELEC
35.910725,-86.383374,101-123 TN-268,TN,Murfreesboro,37130,US,154147,2020-02-28,ELEC
35.910369,-86.384607,188-244 TN-268,TN,Murfreesboro,37129,US,154148,2020-02-28,ELEC
35.051272,-85.301082,705 E. 4th St,TN,Chattanooga,37403,US,154498,2020-03-17,ELEC
35.847488,-86.424329,1850 Old Fort Parkway,TN,Murfreesboro,37129,US,155332,2020-04-14,ELEC
36.171467,-86.7815,801 2nd Ave N,TN,Nashville,37201,US,155530,2020-04-23,ELEC
35.794309,-83.562277,3050 Parkway,TN,Pigeon Forge,37863,US,156603,2020-05-22,ELEC
36.32513,-82.835075,195 Van Hill Rd,TN,Greeneville,37745,US,162530,2020-06-12,ELEC
35.79482,-83.566248,208 Pickel Street,TN,Pigeon Forge,37863,US,163419,2020-06-17,ELEC
36.168122,-86.51569,5001 Crossings Cir,TN,Mt. Juliet,37122,US,163587,2020-06-24,ELEC
36.164289,-86.518671,1980 Providence Pkwy,TN,Mt. Juliet,37122,US,163588,2020-06-24,ELEC
35.915624,-86.827691,1305 Murfreesboro Rd,TN,Franklin,37064,US,163613,2020-06-25,ELEC
35.040649,-85.31432,1300 Carter Street,TN,Chattanooga,37402,US,163721,2020-07-01,ELEC
35.802035,-83.564431,2819 Teaster LN,TN,Pigeon Forge,37863,US,163965,2020-06-26,ELEC
36.176765,-85.511381,320 University Drive,TN,Cookeville,38501,US,164275,2020-07-16,ELEC
36.51925,-86.0307,405 College St,TN,Lafayette,37083,US,164334,2020-07-17,ELEC
36.592938,-82.187959,801 Anderson St,TN,Bristol,37620,US,164559,2020-07-24,ELEC
36.163325,-82.828167,110 N College St,TN,Greeneville,37743,US,164560,2020-07-24,ELEC
35.729904,-83.483826,110 Mountain Loft Dr,TN,Gatlinburg,37738,US,164562,2020-07-24,ELEC
35.961862,-83.972406,3804 Middlebrook Pike,TN,Knoxville,37921,US,164563,2020-07-24,ELEC
35.96079,-83.91745,400 Main St,TN,Knoxville,37912,US,164564,2020-07-24,ELEC
36.072424,-86.933537,656 Colice Jeanne Rd,TN,Nashville,37221,US,164671,2020-07-31,ELEC
36.115736,-86.752546,2612 Winford Ave,TN,Nashville,37211,US,164736,2020-08-01,ELEC
35.974702,-86.575069,810 Expo Drive,TN,Smyrna,37167,US,164745,2020-08-01,ELEC
35.915395,-84.094352,216 Peregrine Way,TN,Knoxville,37922,US,164779,2020-08-01,ELEC
36.126212,-86.77796,2405 8th Ave S,TN,Nashville,37204,US,164857,2020-08-06,ELEC
35.812756,-83.536514,2525 DreamMore Way DreamMore Resort Parking L,TN,Pigeon Forge,37862,US,164862,2020-08-06,ELEC
35.796936,-83.53263,2700 Dollywood Parks Blvd. Dollywood's Prefer,TN,Pigeon Forge,37863,US,164863,2020-08-06,ELEC
36.126204,-86.777957,2405 8th Ave S,TN,Nashville,37204,US,164864,2020-08-06,ELEC
35.860445,-86.44726,2615 Medical Center Parkway,TN,Murfreesboro,37129,US,165163,2020-08-12,ELEC
36.266594,-85.95863,84 Dixon Springs Hwy,TN,Carthage,37030,US,165229,2020-08-14,ELEC
36.132627,-86.667087,1 Terminal Dr,TN,Nashville,37214,US,165230,2020-08-14,ELEC
35.589076,-87.01835,507 E James Campbell Blvd,TN,Columbia,38401,US,165443,2020-08-17,ELEC
35.225049,-88.250841,495 Main St,TN,Savannah,38372,US,165453,2020-08-17,ELEC
35.193655,-84.890415,110 Interstate Dr NW,TN,Cleveland,37312,US,165502,2020-08-26,ELEC
36.381214,-85.323326,210 N McHenry St,TN,Livingston,38570,US,166825,2020-09-12,ELEC
36.042359,-86.777834,780 Old Hickory Boulevard,TN,Brentwood,37027,US,166863,2020-09-10,ELEC
36.127888,-86.841022,4215 Harding PIke,TN,Nashville,37205,US,167403,2020-10-09,ELEC
36.042394,-86.773017,750 Old Hickory Blvd,TN,Brentwood,37027,US,167580,2020-10-12,ELEC
35.746964,-85.45841,430 Spring St,TN,Spencer,38585,US,167886,2020-10-28,ELEC
35.046127,-85.306948,817 Georgia Ave,TN,Chattanooga,37402,US,168148,2020-11-05,ELEC
36.536112,-87.353728,451 Marion St,TN,Clarksville,37040,US,168179,2020-11-06,ELEC
36.0045665,-86.5258659,278 Doug Warpoole Rd,TN,Smyrna,37167,US,168513,2020-11-17,ELEC
35.924793,-85.4652,5 W Maple St,TN,Sparta,38583,US,168530,2020-11-17,ELEC
35.0532539,-85.3121614,311 Chestnut St,TN,Chattanooga,37402,US,168837,2018-05-25,ELEC
36.168935,-86.506731,69 Belinda Pkwy,TN,Mount Juliet,37122,US,169134,2019-06-11,ELEC
36.32396,-82.393432,920 N State of Franklin Rd,TN,Johnson City,37604,US,169433,2020-11-24,ELEC
36.154393,-86.78763,1222 Demonbreun St,TN,Nashville,37203,US,170149,2020-12-15,ELEC
36.154798,-86.787408,1222 Demonbreun St,TN,Nashville,37203,US,170150,2020-12-15,ELEC
35.982143,-83.912201,1404 Woodbine Ave,TN,Knoxville,37917,US,170218,2020-12-01,ELEC
35.965185,-83.911493,545 Howard Baker Jr. Ave,TN,Knoxville,37915,US,170219,2020-12-01,ELEC
35.95635022237411,-83.86753655554199,2915 Island Home Ave,TN,Knoxville,37920,US,170220,2020-12-01,ELEC
35.961025,-83.962255,3131 Morris Ave,TN,Knoxville,37909,US,170221,2020-12-01,ELEC
35.965213,-83.920608,406 Walnut St,TN,Knoxville,37902,US,170222,2020-12-01,ELEC
35.9292395176567,-83.97377415356445,1400 Cherokee Blvd,TN,Knoxville,37919,US,170223,2020-12-01,ELEC
35.965035,-83.917487,500 State St,TN,Knoxville,37903,US,170224,2020-12-01,ELEC
35.92905,-84.04609,410 N Winston Rd,TN,Knoxville,37909,US,170225,2020-12-01,ELEC
35.799548,-83.561381,2925 Teaster Ln,TN,Pigeon Forge,37863,US,170294,2020-12-18,ELEC
35.47422,-86.07977,920 Hillsboro Blvd,TN,Manchester,37355,US,170349,2020-12-18,ELEC
35.797453,-83.565737,2905 Parkway,TN,Pigeon Forge,37863,US,170662,2020-12-30,ELEC
36.16067,-86.77889,550 Broadway,TN,Nashville,37203,US,171286,2021-01-14,ELEC
35.910308,-86.384071,112-186 TN-268,TN,Murfreesboro,37129,US,171287,2021-01-14,ELEC
36.16119,-86.77919,134 5th Ave N,TN,Nashville,37219,US,171310,2021-01-15,ELEC
36.160225,-86.78049,612 Broadway,TN,Nashville,37203,US,171311,2021-01-15,ELEC
36.160645,-86.78044,118 7th Ave N,TN,Nashville,37203,US,171312,2021-01-15,ELEC
36.160923,-86.78056,620 Commerce St,TN,Nashville,37203,US,171313,2021-01-15,ELEC
36.57109,-85.13344,300 W Main St,TN,Byrdstown,38549,US,171388,2021-01-20,ELEC
36.154701,-86.789639,1501 Broadway,TN,Nashville,37203,US,171421,2021-01-22,ELEC
35.861637,-84.062759,2035 Lakeside Centre Way,TN,Knoxville,37922,US,171460,2021-01-26,ELEC
36.026051,-86.789158,300 Centerview Dr,TN,Brentwood,37027,US,171571,2021-01-27,ELEC
36.153755,-86.767851,800 2nd Avenue South,TN,Nashville,37210,US,171710,2021-01-27,ELEC
36.153968,-86.767386,800 2nd Ave S,TN,Nashville,37210,US,171712,2021-01-27,ELEC
36.175775,-86.784728,1100 3rd Ave N,TN,Nashville,37208,US,171761,2021-01-27,ELEC
35.048115,-85.300922,548 Vine St,TN,Chattanooga,37403,US,171777,2021-01-27,ELEC
36.155398,-86.813525,2500 Charlotte Ave,TN,Nashville,37203,US,171799,2021-01-27,ELEC
35.979509,-86.804146,1568 Mallory Ln,TN,Brentwood,37027,US,171874,2021-01-27,ELEC
35.98036,-86.8045,1568 Mallory Ln,TN,Brentwood,37027,US,171875,2021-01-27,ELEC
35.979891,-86.804221,1568 Mallory Ln,TN,Brentwood,37027,US,171876,2021-01-27,ELEC
35.979353,-86.804628,1568 Mallory Ln,TN,Brentwood,37027,US,171877,2021-01-27,ELEC
36.160422,-86.774678,150 3rd Ave S 150 3rd Ave South,TN,Nashville,37201,US,171949,2021-01-27,ELEC
35.061236,-85.306042,200 River St,TN,Chattanooga,37405,US,171981,2021-01-27,ELEC
35.061217,-85.30602,200 River St,TN,Chattanooga,37405,US,171982,2021-01-27,ELEC
35.021531,-85.321354,3001-3099 St Elmo Ave,TN,Chattanooga,37408,US,172021,2021-01-27,ELEC
35.832928,-83.570396,1641 Parkway,TN,Sevierville,37862,US,172106,2021-01-27,ELEC
36.130683,-86.667512,140 BNA Park Drive,TN,Nashville,37214,US,172250,2021-01-27,ELEC
35.038071,-85.195733,1001 Airport Rd,TN,Chattanooga,37421,US,172629,2021-01-27,ELEC
35.038053,-85.195756,1001 Airport Rd,TN,Chattanooga,37421,US,172630,2021-01-27,ELEC
36.041636,-86.770464,320 Seven Springs Way,TN,Brentwood,37027,US,172637,2021-01-27,ELEC
36.041707,-86.770481,320 Seven Springs Way,TN,Brentwood,37027,US,172638,2021-01-27,ELEC
36.041803,-86.770483,320 Seven Springs Way,TN,Brentwood,37027,US,172639,2021-01-27,ELEC
35.050429,-85.050782,Hickman Drive,TN,Collegedale,37363,US,173022,2021-01-27,ELEC
35.050278,-85.050435,Hickman Drive,TN,Collegedale,37363,US,173023,2021-01-27,ELEC
35.050722,-85.050665,Hickman Drive,TN,Collegedale,37363,US,173024,2021-01-27,ELEC
36.130677,-86.667501,2 Terminal Dr,TN,Nashville,37214,US,173640,2021-01-27,ELEC
36.130658,-86.667497,2 Terminal Dr,TN,Nashville,37214,US,173641,2021-01-27,ELEC
36.142237,-86.739507,610 Murfreesboro Pike,TN,Nashville,37210,US,173676,2021-01-27,ELEC
36.1422,-86.739328,610 Murfreesboro Pike,TN,Nashville,37210,US,173677,2021-01-27,ELEC
36.142266,-86.739534,610 Murfreesboro Pike,TN,Nashville,37210,US,173678,2021-01-27,ELEC
36.052518,-86.65697,5264 Hickory Hollow Pl,TN,Nashville,37013,US,173779,2021-01-27,ELEC
36.16733,-86.777483,101 James Robertson Pkwy,TN,Nashville,37201,US,173786,2021-01-27,ELEC
35.955338,-83.914653,140 E Blount Ave,TN,Knoxville,37920,US,174420,2021-01-27,ELEC
35.955175,-83.916048,211 E Blount Ave,TN,Knoxville,37920,US,174421,2021-01-27,ELEC
36.080823,-86.95075,7638 US-70S,TN,Nashville,37221,US,174555,2021-01-27,ELEC
36.080902,-86.950746,7638 US-70S,TN,Nashville,37221,US,174556,2021-01-27,ELEC
35.956664,-86.818974,427 Nichol Mill Ln,TN,Brentwood,37027,US,175056,2021-01-27,ELEC
35.93748,-86.81119,6300 Tower Cir,TN,Franklin,37067,US,175162,2021-01-27,ELEC
36.152193,-86.807851,311 23rd Ave N,TN,Nashville,37203,US,175251,2021-01-27,ELEC
36.152202,-86.807787,311 23rd Ave N,TN,Nashville,37203,US,175252,2021-01-27,ELEC
36.152323,-86.807819,311 23rd Ave N,TN,Nashville,37203,US,175253,2021-01-27,ELEC
36.152263,-86.807723,311 23rd Ave N,TN,Nashville,37203,US,175254,2021-01-27,ELEC
36.152271,-86.807755,311 23rd Ave N,TN,Nashville,37203,US,175255,2021-01-27,ELEC
36.152245,-86.807905,311 23rd Ave N,TN,Nashville,37203,US,175256,2021-01-27,ELEC
36.15228,-86.80783,311 23rd Ave N,TN,Nashville,37203,US,175257,2021-01-27,ELEC
36.141586,-86.804474,1310 24th Ave S,TN,Nashville,37212,US,175273,2021-01-27,ELEC
36.141581,-86.804513,1310 24th Ave S,TN,Nashville,37212,US,175274,2021-01-27,ELEC
36.141524,-86.804512,1310 24th Ave S,TN,Nashville,37212,US,175275,2021-01-27,ELEC
36.132575,-86.667069,1 Terminal Dr,TN,Nashville,37214,US,181008,2021-01-27,ELEC
36.132598,-86.667076,1 Terminal Dr,TN,Nashville,37214,US,181009,2021-01-27,ELEC
36.132581,-86.667048,1 Terminal Dr,TN,Nashville,37214,US,181010,2021-01-27,ELEC
36.132604,-86.667055,1 Terminal Dr,TN,Nashville,37214,US,181011,2021-01-27,ELEC
36.132601,-86.667066,1 Terminal Dr,TN,Nashville,37214,US,181012,2021-01-27,ELEC
36.132628,-86.66708,1 Terminal Dr,TN,Nashville,37214,US,181013,2021-01-27,ELEC
36.132578,-86.667058,1 Terminal Dr,TN,Nashville,37214,US,181014,2021-01-27,ELEC
36.132631,-86.66707,1 Terminal Dr,TN,Nashville,37214,US,181015,2021-01-27,ELEC
36.154311,-86.787417,1222 Demonbreun St,TN,Nashville,37203,US,181946,2021-01-27,ELEC
35.799495,-83.561535,2925 Teaster Ln,TN,Pigeon Forge,37863,US,181990,2021-01-27,ELEC
35.799476,-83.561592,2925 Teaster Ln,TN,Pigeon Forge,37863,US,181991,2021-01-27,ELEC
35.79953,-83.56142,2925 Teaster Ln,TN,Pigeon Forge,37863,US,181992,2021-01-27,ELEC
35.795962,-83.537932,1022 Dollywood Ln,TN,Pigeon Forge,37863,US,181993,2021-01-27,ELEC
35.797472,-83.565772,2905 Parkway,TN,Pigeon Forge,37863,US,182151,2021-01-27,ELEC
36.160652,-86.779015,550 Broadway,TN,Nashville,37203,US,182230,2021-01-27,ELEC
36.1606,-86.778915,550 Broadway,TN,Nashville,37203,US,182231,2021-01-27,ELEC
36.16055,-86.778854,550 Broadway,TN,Nashville,37203,US,182232,2021-01-27,ELEC
36.1606,-86.77885,550 Broadway,TN,Nashville,37203,US,182233,2021-01-27,ELEC
36.160835,-86.779076,550 Broadway,TN,Nashville,37203,US,182234,2021-01-27,ELEC
36.160587,-86.77883,550 Broadway,TN,Nashville,37203,US,182235,2021-01-27,ELEC
36.16066,-86.778854,550 Broadway,TN,Nashville,37203,US,182236,2021-01-27,ELEC
35.910673,-86.384039,112-186 TN-268,TN,Murfreesboro,37129,US,182237,2021-01-27,ELEC
36.161053,-86.77924,134 5th Ave N,TN,Nashville,37219,US,182246,2021-01-27,ELEC
36.16119,-86.77928,134 5th Ave N,TN,Nashville,37219,US,182247,2021-01-27,ELEC
36.16103,-86.77917,134 5th Ave N,TN,Nashville,37219,US,182248,2021-01-27,ELEC
36.16122,-86.77928,134 5th Ave N,TN,Nashville,37219,US,182249,2021-01-27,ELEC
36.16127,-86.77925,134 5th Ave N,TN,Nashville,37219,US,182250,2021-01-27,ELEC
36.161175,-86.77925,134 5th Ave N,TN,Nashville,37219,US,182251,2021-01-27,ELEC
36.16023,-86.78032,612 Broadway,TN,Nashville,37203,US,182252,2021-01-27,ELEC
36.160217,-86.780426,612 Broadway,TN,Nashville,37203,US,182253,2021-01-27,ELEC
36.160057,-86.7804,612 Broadway,TN,Nashville,37203,US,182254,2021-01-27,ELEC
36.1601,-86.7801,612 Broadway,TN,Nashville,37203,US,182255,2021-01-27,ELEC
36.159996,-86.78047,612 Broadway,TN,Nashville,37203,US,182256,2021-01-27,ELEC
36.160748,-86.78034,118 7th Ave N,TN,Nashville,37203,US,182257,2021-01-27,ELEC
35.050555,-85.31839,1 Cameron Hill Circle,TN,Chattanooga,37402,US,182712,2021-01-27,ELEC
36.033329,-86.815457,5501 Virginia Way,TN,Brentwood,37027,US,182715,2021-01-27,ELEC
35.040118,-85.309134,1210 Broad Street,TN,Chattanooga,37402,US,182815,2021-01-27,ELEC
36.184011,-86.634005,2330 Jackson Downs Blvd,TN,Nashville,37214,US,182895,2021-01-27,ELEC
36.184013,-86.634012,2330 Jackson Downs Blvd,TN,Nashville,37214,US,182896,2021-01-27,ELEC
36.184079,-86.634031,2330 Jackson Downs Blvd,TN,Nashville,37214,US,182899,2021-01-27,ELEC
36.184065,-86.634039,2330 Jackson Downs Blvd,TN,Nashville,37214,US,182900,2021-01-27,ELEC
35.843489,-86.442813,2535 Old Fort Pkwy,TN,Murfreesboro,37128,US,182917,2021-01-27,ELEC
35.739499,-86.941084,1001 Crossings Blvd,TN,Spring Hill,37174,US,182925,2021-01-27,ELEC
35.739492,-86.9411,1001 Crossings Blvd,TN,Spring Hill,37174,US,182927,2021-01-27,ELEC
35.739517,-86.941099,1001 Crossings Blvd,TN,Spring Hill,37174,US,182928,2021-01-27,ELEC
35.739517,-86.941112,1001 Crossings Blvd,TN,Spring Hill,37174,US,182929,2021-01-27,ELEC
35.936914,-86.820273,300 Spring Creek Drive,TN,Franklin,37067,US,182931,2021-01-27,ELEC
35.936927,-86.820304,300 Spring Creek Drive,TN,Franklin,37067,US,182932,2021-01-27,ELEC
35.936926,-86.820299,300 Spring Creek Drive,TN,Franklin,37067,US,182933,2021-01-27,ELEC
35.936923,-86.820322,300 Spring Creek Drive,TN,Franklin,37067,US,182934,2021-01-27,ELEC
35.843437,-86.442816,2535 Old Fort Pkwy,TN,Murfreesboro,37128,US,182935,2021-01-27,ELEC
35.84341,-86.442821,2535 Old Fort Pkwy,TN,Murfreesboro,37128,US,182936,2021-01-27,ELEC
35.843462,-86.442824,2535 Old Fort Pkwy,TN,Murfreesboro,37128,US,182937,2021-01-27,ELEC
36.033381,-86.815361,5501 Virginia Way,TN,Brentwood,37027,US,183010,2021-01-27,ELEC
35.953728,-86.81553,7128 S Springs Dr,TN,Franklin,37067,US,183182,2021-01-27,ELEC
36.178294,-86.790855,1411 Rep. John Lewis Way N,TN,Nashville,37208,US,183265,2021-01-11,ELEC
35.018887,-85.339767,1720 S Scenic Highway,TN,Chattanooga,37409,US,183732,2021-02-02,ELEC
36.42418,-84.93206,196 Gaudin Ave,TN,Jamestown,38556,US,183856,2021-02-06,ELEC
36.128822,-86.77856,2223 8th Ave S,TN,Nashville,37204,US,184083,2021-01-27,ELEC
35.341474,-89.897308,N00639-B,TN,Millington,38053,US,184240,2021-01-15,ELEC
35.150128,-84.91461,2190 S Lee Hwy,TN,Cleveland,37311,US,184338,2021-01-15,ELEC
35.328458,-89.872281,Tarawa Ave,TN,Millington,38053,US,184339,2021-01-15,ELEC
35.840652,-86.372717,Middle Tennessee Blvd,TN,Mufreesboro,37129,US,184340,2021-01-15,ELEC
35.918514,-86.382551,3400 Lebanon Rd,TN,Murfreesboro,37129,US,184341,2021-01-15,ELEC
36.1417,-86.803693,1310 24th Ave S,TN,Nashville,37212,US,184342,2021-01-15,ELEC
35.093999,-85.227384,TVA Service Rd,TN,Chattanooga,37406,US,184454,2021-01-15,ELEC
35.898221,-84.518802,714 Swam Pond Rd,TN,Kingston,37748,US,184455,2021-01-15,ELEC
35.339428,-89.878128,Wasp Ave,TN,Millington,38053,US,184456,2021-01-15,ELEC
36.393948,-87.65122,815 Cumberland City Rd,TN,Cumberland,37050,US,184515,2021-01-15,ELEC
35.065896,-90.14586,2480 Hennington Ave,TN,Memphis,38109,US,184516,2021-01-15,ELEC
36.150316,-86.685079,26 Century Blvd,TN,Nashville,37214,US,184517,2021-01-15,ELEC
35.107128,-85.236329,4601 N Access Rd,TN,Chattanooga,37415,US,184523,2021-01-15,ELEC
35.093999,-85.227384,TVA Service Rd,TN,Chattanooga,37406,US,184533,2021-01-15,ELEC
35.043093,-85.309663,1101 Market St,TN,Chattanooga,37402,US,184534,2021-01-15,ELEC
35.335936,-89.871381,Hornet Ave,TN,Millington,38053,US,184555,2021-01-15,ELEC
35.644579,-84.850488,1270 Highway 68,TN,SpringCity,37381,US,184556,2021-01-15,ELEC
35.245634,-85.184795,Igou Ferry Rd,TN,Soddy Daisy,37379,US,184559,2021-01-15,ELEC
36.02409,-84.234908,200 Administration Rd,TN,Oak Ridge,37830,US,184643,2021-01-15,ELEC
35.9311,-84.309978,1 Bethel Valley Rd,TN,Oak Ridge National Laboratory,37830,US,184817,2021-01-15,ELEC
35.9311,-84.309978,1 Bethel Valley Rd,TN,Oak Ridge National Laboratory,37830,US,184818,2021-01-15,ELEC
35.9311,-84.309978,1 Bethel Valley Rd,TN,Oak Ridge National Laboratory,37830,US,184819,2021-01-15,ELEC
35.9311,-84.309978,1 Bethel Valley Rd,TN,Oak Ridge National Laboratory,37830,US,184820,2021-01-15,ELEC
35.9311,-84.309978,1 Bethel Valley Rd,TN,Oak Ridge National Laboratory,37830,US,184821,2021-01-15,ELEC
35.9311,-84.309978,1 Bethel Valley Rd,TN,Oak Ridge National Laboratory,37830,US,184822,2021-01-15,ELEC
35.9311,-84.309978,1 Bethel Valley Rd,TN,Oak Ridge National Laboratory,37830,US,184823,2021-01-15,ELEC
35.9311,-84.309978,1 Bethel Valley Rd,TN,Oak Ridge National Laboratory,37830,US,184824,2021-01-15,ELEC
35.9311,-84.309978,1 Bethel Valley Rd,TN,Oak Ridge National Laboratory,37830,US,184825,2021-01-15,ELEC
35.9311,-84.309978,1 Bethel Valley Rd,TN,Oak Ridge National Laboratory,37830,US,184826,2021-01-15,ELEC
36.132586,-86.667029,1 Terminal Dr,TN,Nashville,37214,US,184878,2021-02-12,ELEC
36.132583,-86.667039,1 Terminal Dr,TN,Nashville,37214,US,184879,2021-02-12,ELEC
36.132606,-86.667046,1 Terminal Dr,TN,Nashville,37214,US,184880,2021-02-12,ELEC
36.132609,-86.667037,1 Terminal Dr,TN,Nashville,37214,US,184889,2021-02-12,ELEC
36.311513,-86.598626,101 Maple Drive North,TN,Hendersonville,37075,US,184930,2021-02-12,ELEC
35.280461,-87.317161,One Western Way,TN,Lawrenceburg,38464,US,185298,2021-02-15,ELEC
35.914768,-84.097039,400 North Peters Rd,TN,Knoxville,37922,US,185379,2021-02-25,ELEC
36.144556,-86.675114,44 Rachel Dr,TN,Nashville,37214,US,185579,2021-03-05,ELEC
36.201006,-86.608176,4248 Andrew Jackson Pkwy,TN,Nashville,37076,US,186536,2021-03-24,ELEC
35.98602,-83.61025,3607 OUTDOOR SPORTSMAN PLACE,TN,Kodak,37764,US,186722,2021-03-30,ELEC
36.1063,-83.53303,1109 Hill Dr,TN,New Market,37820,US,187032,2021-04-03,ELEC
36.096482,-83.595043,800 Lick Skillet Ln,TN,New Market,37820,US,187832,2021-04-21,ELEC
35.084169,-85.068699,8876 Old Lee Highway,TN,Ooltewah,37363,US,187886,2021-04-22,ELEC
35.860817,-84.066754,2160 Lakeside Centre Way,TN,Knoxville,37922,US,189055,2021-04-30,ELEC
36.013271,-84.251523,300 South Rutgers Ave,TN,Oak Ridge,37830,US,189118,2021-05-03,ELEC
36.134009,-86.891923,6814 Charlotte Pike,TN,Nashville,37209,US,189352,2021-05-03,ELEC
35.142303,-90.04327,400 Monroe Ave,TN,Memphis,38103,US,189468,2021-05-11,ELEC
35.142185,-90.04329,400 Monroe Ave,TN,Memphis,38103,US,189469,2021-05-11,ELEC
35.02887,-84.38552,5082 US-64,TN,Ducktown,37317,US,189697,2021-05-14,ELEC
35.794669,-83.56214,3053 Parkway,TN,Pigeon Forge,37863,US,189914,2021-05-20,ELEC
35.828707,-83.574955,1820 Parkway,TN,Sevierville,37862,US,189915,2021-05-20,ELEC
36.136593,-86.801711,2111 Belcourt Ave,TN,Nashville,37212,US,189939,2021-05-21,ELEC
36.136593,-86.80171,2111 Belcourt Ave,TN,Nashville,37212,US,189940,2021-05-21,ELEC
35.7691,-83.9945,100 Hamilton Ridge Drive,TN,Maryville,37801,US,190710,2021-06-03,ELEC
36.29891,-82.293709,200 Blowers Blvd McMahan Student Center,TN,Johnson City,37601,US,190891,2021-06-11,ELEC
36.34751,-82.218583,404 E Elk Ave,TN,Elizabethton,37643,US,190892,2021-06-11,ELEC
36.1098,-86.72716,61 East Thompson Lane,TN,Nashville,37211,US,190999,2021-06-15,ELEC
36.190622,-86.795607,45 Vantage Way,TN,Nashville,37228,US,191339,2021-06-23,ELEC
36.17146,-86.781334,2nd Ave N & Stockyard St SB,TN,Nashville,37201,US,191530,2021-06-26,ELEC
35.806407,-83.572711,2655 Teaster Lane,TN,Pigeon Forge,37863,US,191696,2021-06-28,ELEC
35.867615,-83.564766,150 Bruce Street,TN,Sevierville,37862,US,193293,2021-07-29,ELEC
35.865219,-86.453605,1453 Silohill Lane,TN,Murfreesboro,37129,US,193311,2021-07-29,ELEC
36.160506,-86.787571,1010 Church St,TN,Nashville,37203,US,193891,2021-08-14,ELEC
36.160116,-86.787729,1010 Church St,TN,Nashville,37203,US,193892,2021-08-14,ELEC
36.159934,-86.787959,1010 Church St,TN,Nashville,37203,US,193893,2021-08-14,ELEC
36.160065,-86.78763,1010 Church St,TN,Nashville,37203,US,193894,2021-08-14,ELEC
36.16005,-86.787674,1010 Church St,TN,Nashville,37203,US,193895,2021-08-14,ELEC
36.160311,-86.787557,1010 Church St,TN,Nashville,37203,US,193896,2021-08-14,ELEC
36.160986,-86.785594,1010 Church St,TN,Nashville,37203,US,193897,2021-08-14,ELEC
36.160324,-86.78736,1010 Church St,TN,Nashville,37203,US,193898,2021-08-14,ELEC
36.161004,-86.78559,1010 Church St,TN,Nashville,37203,US,193899,2021-08-14,ELEC
36.160988,-86.78593,1010 Church St,TN,Nashville,37203,US,193900,2021-08-14,ELEC
36.160028,-86.787757,1010 Church St,TN,Nashville,37203,US,193901,2021-08-14,ELEC
36.160163,-86.787549,1010 Church St,TN,Nashville,37203,US,193902,2021-08-14,ELEC
36.160343,-86.78775,1010 Church St,TN,Nashville,37203,US,193904,2021-08-14,ELEC
36.160206,-86.78788,1010 Church St,TN,Nashville,37203,US,193905,2021-08-14,ELEC
36.160029,-86.787386,1010 Church St,TN,Nashville,37203,US,193906,2021-08-14,ELEC
36.161064,-86.785576,1010 Church St,TN,Nashville,37203,US,193907,2021-08-14,ELEC
36.16163,-86.785355,1010 Church St,TN,Nashville,37203,US,193908,2021-08-14,ELEC
36.160282,-86.78751,1010 Church St,TN,Nashville,37203,US,193909,2021-08-14,ELEC
36.160341,-86.787604,1010 Church St,TN,Nashville,37203,US,193910,2021-08-14,ELEC
36.160208,-86.787614,1010 Church St,TN,Nashville,37203,US,193930,2021-08-15,ELEC
36.508165,-82.445136,425 Rocky Branch Rd,TN,Blountville,37617,US,194239,2021-08-25,ELEC
35.847661,-86.409926,200 Golf Lane,TN,Murfreesboro,37129,US,194609,2021-08-27,ELEC
36.150654,-86.8199837,8 City Blvd,TN,Nashville,37209,US,195209,2016-12-06,ELEC
35.143282,-90.0525648,120 Union Avenue,TN,Memphis,38103,US,195211,2017-08-15,ELEC
35.8941599,-83.584364,1425 Old Knoxville Highway,TN,Sevierville,37876,US,195516,2021-09-07,ELEC
36.1925886,-86.7893509,281 Cumberland Bend,TN,Nashville,37228,US,195613,2021-09-08,ELEC
35.95815235865552,-83.9477262010498,2040 Sutherland Ave,TN,Knoxville,37919,US,195871,2021-09-14,ELEC
36.134026,-86.89188,6814 Charlotte Pike,TN,Nashville,37209,US,196054,2021-09-18,ELEC
36.129968,-86.791072,2060 15th Ave,TN,Nashville,37212,US,196165,2021-09-22,ELEC
35.93583,-84.00416,250  Brookview Centre Way,TN,Knoxville,37919,US,196259,2021-09-21,ELEC
35.956306,-83.92184,811 Neyland Dr,TN,Knoxville,37902,US,196459,2021-09-29,ELEC
36.0265965,-86.7876619,400 Centerview Drive,TN,Brentwood,37027,US,196555,2021-08-25,ELEC
35.149534,-90.04898,,TN,Memphis,38116,US,197019,2021-09-21,ELEC
35.03978,-85.68505,300  Kimball Crossing Drive,TN,Kimball,37347,US,197423,2021-10-05,ELEC
35.0367,-84.38164,340 Main St,TN,Ducktown,37326,US,197819,2021-10-15,ELEC
35.98435,-85.01058,2444  Genesis Road,TN,Crossville,38571,US,198001,2021-10-16,ELEC
