Date,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
1/1/2020,91791,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2020,91333,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91335,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2020,91337,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91340,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2020,91342,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2020,91343,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2020,91344,2018,Battery Electric,OTHER/UNK,Light,27
1/1/2020,91345,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91350,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2020,91351,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2020,91352,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2020,91354,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2020,91355,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2020,91356,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2020,91331,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2020,91360,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2020,91362,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2020,91364,2018,Battery Electric,OTHER/UNK,Light,17
1/1/2020,91365,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2020,91367,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2020,91372,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91376,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91377,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2020,91381,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2020,91384,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2020,91387,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2020,91390,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2020,91401,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2020,91402,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91403,2018,Battery Electric,OTHER/UNK,Light,18
1/1/2020,91361,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2020,91330,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91326,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2020,91325,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2020,91106,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2020,91107,2018,Battery Electric,OTHER/UNK,Light,19
1/1/2020,91108,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2020,91114,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91118,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2020,91201,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2020,91202,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2020,91203,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2020,91204,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2020,91205,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2020,91206,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2020,91207,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2020,91208,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2020,91210,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2020,91214,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2020,91217,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91222,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91324,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2020,91321,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2020,91320,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2020,91316,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2020,91311,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2020,91308,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91405,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2020,91307,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2020,91304,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2020,91303,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2020,91302,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2020,91301,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2020,91226,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91225,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91306,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2020,91104,2018,Battery Electric,OTHER/UNK,Light,22
1/1/2020,91406,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2020,91413,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2020,91740,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2020,91741,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2020,91743,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91744,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2020,91745,2018,Battery Electric,OTHER/UNK,Light,24
1/1/2020,91746,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2020,91748,2018,Battery Electric,OTHER/UNK,Light,21
1/1/2020,91750,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2020,91752,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2020,91754,2018,Battery Electric,OTHER/UNK,Light,20
1/1/2020,91755,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2020,91759,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91761,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2020,91762,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2020,91739,2018,Battery Electric,OTHER/UNK,Light,18
1/1/2020,91763,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2020,91765,2018,Battery Electric,OTHER/UNK,Light,25
1/1/2020,91766,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2020,91767,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2020,91768,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2020,91769,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91770,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2020,91773,2018,Battery Electric,OTHER/UNK,Light,14
1/1/2020,91775,2018,Battery Electric,OTHER/UNK,Light,22
1/1/2020,91776,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2020,91780,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2020,91784,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2020,91786,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2020,91789,2018,Battery Electric,OTHER/UNK,Light,24
1/1/2020,91790,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2020,91764,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2020,91737,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2020,91733,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91732,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2020,91423,2018,Battery Electric,OTHER/UNK,Light,26
1/1/2020,91436,2018,Battery Electric,OTHER/UNK,Light,19
1/1/2020,91501,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2020,91502,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2020,91504,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2020,91505,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2020,91506,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2020,91521,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91601,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2020,91602,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2020,91603,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91604,2018,Battery Electric,OTHER/UNK,Light,15
1/1/2020,91605,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2020,91606,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2020,91607,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2020,91608,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91614,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91731,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2020,91730,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2020,91724,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2020,91723,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2020,91722,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2020,91716,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91411,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2020,91715,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2020,91710,2018,Battery Electric,OTHER/UNK,Light,13
1/1/2020,91709,2018,Battery Electric,OTHER/UNK,Light,19
1/1/2020,91708,2018,Battery Electric,OTHER/UNK,Light,12
1/1/2020,91706,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2020,91702,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2020,91701,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2020,91711,2018,Battery Electric,OTHER/UNK,Light,21
1/1/2020,92270,2018,Battery Electric,OTHER/UNK,Light,5
1/1/2020,95035,2018,Battery Electric,NISSAN,Light,51
1/1/2020,95020,2018,Battery Electric,NISSAN,Light,13
1/1/2020,94526,2017,Battery Electric,TESLA,Light,65
1/1/2020,94530,2017,Battery Electric,TESLA,Light,14
1/1/2020,94533,2017,Battery Electric,TESLA,Light,14
1/1/2020,94534,2017,Battery Electric,TESLA,Light,28
1/1/2020,94536,2017,Battery Electric,TESLA,Light,64
1/1/2020,94538,2017,Battery Electric,TESLA,Light,106
1/1/2020,94539,2017,Battery Electric,TESLA,Light,196
1/1/2020,94541,2017,Battery Electric,TESLA,Light,15
1/1/2020,94542,2017,Battery Electric,TESLA,Light,27
1/1/2020,94544,2017,Battery Electric,TESLA,Light,23
1/1/2020,94545,2017,Battery Electric,TESLA,Light,16
1/1/2020,94546,2017,Battery Electric,TESLA,Light,21
1/1/2020,94547,2017,Battery Electric,TESLA,Light,14
1/1/2020,94549,2017,Battery Electric,TESLA,Light,71
1/1/2020,94523,2017,Battery Electric,TESLA,Light,12
1/1/2020,94550,2017,Battery Electric,TESLA,Light,49
1/1/2020,94552,2017,Battery Electric,TESLA,Light,19
1/1/2020,94553,2017,Battery Electric,TESLA,Light,22
1/1/2020,94555,2017,Battery Electric,TESLA,Light,64
1/1/2020,94556,2017,Battery Electric,TESLA,Light,21
1/1/2020,94558,2017,Battery Electric,TESLA,Light,35
1/1/2020,94560,2017,Battery Electric,TESLA,Light,58
1/1/2020,94563,2017,Battery Electric,TESLA,Light,61
1/1/2020,94565,2017,Battery Electric,TESLA,Light,13
1/1/2020,94566,2017,Battery Electric,TESLA,Light,108
1/1/2020,94568,2017,Battery Electric,TESLA,Light,139
1/1/2020,94574,2017,Battery Electric,TESLA,Light,16
1/1/2020,94577,2017,Battery Electric,TESLA,Light,14
1/1/2020,94582,2017,Battery Electric,TESLA,Light,135
1/1/2020,94583,2017,Battery Electric,TESLA,Light,52
1/1/2020,94551,2017,Battery Electric,TESLA,Light,19
1/1/2020,94587,2017,Battery Electric,TESLA,Light,68
1/1/2020,94521,2017,Battery Electric,TESLA,Light,12
1/1/2020,94513,2017,Battery Electric,TESLA,Light,38
1/1/2020,94109,2017,Battery Electric,TESLA,Light,28
1/1/2020,94110,2017,Battery Electric,TESLA,Light,41
1/1/2020,94112,2017,Battery Electric,TESLA,Light,15
1/1/2020,94114,2017,Battery Electric,TESLA,Light,38
1/1/2020,94115,2017,Battery Electric,TESLA,Light,28
1/1/2020,94116,2017,Battery Electric,TESLA,Light,27
1/1/2020,94117,2017,Battery Electric,TESLA,Light,31
1/1/2020,94118,2017,Battery Electric,TESLA,Light,35
1/1/2020,94121,2017,Battery Electric,TESLA,Light,22
1/1/2020,94122,2017,Battery Electric,TESLA,Light,26
1/1/2020,94123,2017,Battery Electric,TESLA,Light,37
1/1/2020,94124,2017,Battery Electric,TESLA,Light,14
1/1/2020,94127,2017,Battery Electric,TESLA,Light,28
1/1/2020,94131,2017,Battery Electric,TESLA,Light,31
1/1/2020,94518,2017,Battery Electric,TESLA,Light,13
1/1/2020,94132,2017,Battery Electric,TESLA,Light,11
1/1/2020,94158,2017,Battery Electric,TESLA,Light,17
1/1/2020,94301,2017,Battery Electric,TESLA,Light,111
1/1/2020,94303,2017,Battery Electric,TESLA,Light,86
1/1/2020,94305,2017,Battery Electric,TESLA,Light,14
1/1/2020,94306,2017,Battery Electric,TESLA,Light,100
1/1/2020,94401,2017,Battery Electric,TESLA,Light,21
1/1/2020,94402,2017,Battery Electric,TESLA,Light,48
1/1/2020,94403,2017,Battery Electric,TESLA,Light,35
1/1/2020,94404,2017,Battery Electric,TESLA,Light,58
1/1/2020,94501,2017,Battery Electric,TESLA,Light,33
1/1/2020,94502,2017,Battery Electric,TESLA,Light,20
1/1/2020,94506,2017,Battery Electric,TESLA,Light,89
1/1/2020,94507,2017,Battery Electric,TESLA,Light,73
1/1/2020,94510,2017,Battery Electric,TESLA,Light,15
1/1/2020,94133,2017,Battery Electric,TESLA,Light,20
1/1/2020,94588,2017,Battery Electric,TESLA,Light,62
1/1/2020,94591,2017,Battery Electric,TESLA,Light,14
1/1/2020,94596,2017,Battery Electric,TESLA,Light,32
1/1/2020,95037,2017,Battery Electric,TESLA,Light,66
1/1/2020,95050,2017,Battery Electric,TESLA,Light,41
1/1/2020,95051,2017,Battery Electric,TESLA,Light,60
1/1/2020,95054,2017,Battery Electric,TESLA,Light,43
1/1/2020,95060,2017,Battery Electric,TESLA,Light,23
1/1/2020,95062,2017,Battery Electric,TESLA,Light,13
1/1/2020,95070,2017,Battery Electric,TESLA,Light,190
1/1/2020,95110,2017,Battery Electric,TESLA,Light,12
1/1/2020,95111,2017,Battery Electric,TESLA,Light,12
1/1/2020,95112,2017,Battery Electric,TESLA,Light,22
1/1/2020,95117,2017,Battery Electric,TESLA,Light,23
1/1/2020,95118,2017,Battery Electric,TESLA,Light,26
1/1/2020,95120,2017,Battery Electric,TESLA,Light,112
1/1/2020,95121,2017,Battery Electric,TESLA,Light,32
1/1/2020,95035,2017,Battery Electric,TESLA,Light,85
1/1/2020,95123,2017,Battery Electric,TESLA,Light,40
1/1/2020,95125,2017,Battery Electric,TESLA,Light,107
1/1/2020,95126,2017,Battery Electric,TESLA,Light,32
1/1/2020,95127,2017,Battery Electric,TESLA,Light,27
1/1/2020,95128,2017,Battery Electric,TESLA,Light,41
1/1/2020,95129,2017,Battery Electric,TESLA,Light,66
1/1/2020,95130,2017,Battery Electric,TESLA,Light,13
1/1/2020,95131,2017,Battery Electric,TESLA,Light,33
1/1/2020,95132,2017,Battery Electric,TESLA,Light,24
1/1/2020,95133,2017,Battery Electric,TESLA,Light,14
1/1/2020,95134,2017,Battery Electric,TESLA,Light,38
1/1/2020,95135,2017,Battery Electric,TESLA,Light,62
1/1/2020,95136,2017,Battery Electric,TESLA,Light,41
1/1/2020,95138,2017,Battery Electric,TESLA,Light,89
1/1/2020,95148,2017,Battery Electric,TESLA,Light,45
1/1/2020,95124,2017,Battery Electric,TESLA,Light,71
1/1/2020,95033,2017,Battery Electric,TESLA,Light,26
1/1/2020,95032,2017,Battery Electric,TESLA,Light,101
1/1/2020,95030,2017,Battery Electric,TESLA,Light,83
1/1/2020,94597,2017,Battery Electric,TESLA,Light,17
1/1/2020,94598,2017,Battery Electric,TESLA,Light,34
1/1/2020,94602,2017,Battery Electric,TESLA,Light,16
1/1/2020,94605,2017,Battery Electric,TESLA,Light,18
1/1/2020,94607,2017,Battery Electric,TESLA,Light,11
1/1/2020,94608,2017,Battery Electric,TESLA,Light,13
1/1/2020,94610,2017,Battery Electric,TESLA,Light,26
1/1/2020,94611,2017,Battery Electric,TESLA,Light,66
1/1/2020,94618,2017,Battery Electric,TESLA,Light,27
1/1/2020,94705,2017,Battery Electric,TESLA,Light,24
1/1/2020,94707,2017,Battery Electric,TESLA,Light,15
1/1/2020,94708,2017,Battery Electric,TESLA,Light,20
1/1/2020,94901,2017,Battery Electric,TESLA,Light,35
1/1/2020,94903,2017,Battery Electric,TESLA,Light,18
1/1/2020,94904,2017,Battery Electric,TESLA,Light,34
1/1/2020,94920,2017,Battery Electric,TESLA,Light,67
1/1/2020,94925,2017,Battery Electric,TESLA,Light,13
1/1/2020,95020,2017,Battery Electric,TESLA,Light,27
1/1/2020,95014,2017,Battery Electric,TESLA,Light,187
1/1/2020,95008,2017,Battery Electric,TESLA,Light,59
1/1/2020,95003,2017,Battery Electric,TESLA,Light,13
1/1/2020,94965,2017,Battery Electric,TESLA,Light,17
1/1/2020,94960,2017,Battery Electric,TESLA,Light,17
1/1/2020,94107,2017,Battery Electric,TESLA,Light,31
1/1/2020,94957,2017,Battery Electric,TESLA,Light,19
1/1/2020,94952,2017,Battery Electric,TESLA,Light,19
1/1/2020,94949,2017,Battery Electric,TESLA,Light,15
1/1/2020,94947,2017,Battery Electric,TESLA,Light,20
1/1/2020,94945,2017,Battery Electric,TESLA,Light,13
1/1/2020,94941,2017,Battery Electric,TESLA,Light,63
1/1/2020,94939,2017,Battery Electric,TESLA,Light,14
1/1/2020,94954,2017,Battery Electric,TESLA,Light,12
1/1/2020,94105,2017,Battery Electric,TESLA,Light,26
1/1/2020,94103,2017,Battery Electric,TESLA,Light,23
1/1/2020,94102,2017,Battery Electric,TESLA,Light,13
1/1/2020,92620,2017,Battery Electric,TESLA,Light,109
1/1/2020,92625,2017,Battery Electric,TESLA,Light,69
1/1/2020,92626,2017,Battery Electric,TESLA,Light,49
1/1/2020,92627,2017,Battery Electric,TESLA,Light,32
1/1/2020,92629,2017,Battery Electric,TESLA,Light,36
1/1/2020,92630,2017,Battery Electric,TESLA,Light,48
1/1/2020,92646,2017,Battery Electric,TESLA,Light,41
1/1/2020,92647,2017,Battery Electric,TESLA,Light,19
1/1/2020,92648,2017,Battery Electric,TESLA,Light,70
1/1/2020,92649,2017,Battery Electric,TESLA,Light,36
1/1/2020,92651,2017,Battery Electric,TESLA,Light,91
1/1/2020,92653,2017,Battery Electric,TESLA,Light,44
1/1/2020,92656,2017,Battery Electric,TESLA,Light,40
1/1/2020,92657,2017,Battery Electric,TESLA,Light,106
1/1/2020,92618,2017,Battery Electric,TESLA,Light,126
1/1/2020,92660,2017,Battery Electric,TESLA,Light,137
1/1/2020,92672,2017,Battery Electric,TESLA,Light,37
1/1/2020,92673,2017,Battery Electric,TESLA,Light,50
1/1/2020,92675,2017,Battery Electric,TESLA,Light,60
1/1/2020,92677,2017,Battery Electric,TESLA,Light,114
1/1/2020,92679,2017,Battery Electric,TESLA,Light,64
1/1/2020,92683,2017,Battery Electric,TESLA,Light,29
1/1/2020,92688,2017,Battery Electric,TESLA,Light,16
1/1/2020,92691,2017,Battery Electric,TESLA,Light,14
1/1/2020,92692,2017,Battery Electric,TESLA,Light,52
1/1/2020,92694,2017,Battery Electric,TESLA,Light,58
1/1/2020,92704,2017,Battery Electric,TESLA,Light,15
1/1/2020,92705,2017,Battery Electric,TESLA,Light,59
1/1/2020,92708,2017,Battery Electric,TESLA,Light,31
1/1/2020,92780,2017,Battery Electric,TESLA,Light,19
1/1/2020,92663,2017,Battery Electric,TESLA,Light,37
1/1/2020,92614,2017,Battery Electric,TESLA,Light,31
1/1/2020,92612,2017,Battery Electric,TESLA,Light,42
1/1/2020,92606,2017,Battery Electric,TESLA,Light,16
1/1/2020,92101,2017,Battery Electric,TESLA,Light,34
1/1/2020,92103,2017,Battery Electric,TESLA,Light,32
1/1/2020,92106,2017,Battery Electric,TESLA,Light,19
1/1/2020,92109,2017,Battery Electric,TESLA,Light,21
1/1/2020,92117,2017,Battery Electric,TESLA,Light,12
1/1/2020,92118,2017,Battery Electric,TESLA,Light,16
1/1/2020,92120,2017,Battery Electric,TESLA,Light,15
1/1/2020,92121,2017,Battery Electric,TESLA,Light,12
1/1/2020,92122,2017,Battery Electric,TESLA,Light,21
1/1/2020,92126,2017,Battery Electric,TESLA,Light,13
1/1/2020,92127,2017,Battery Electric,TESLA,Light,78
1/1/2020,92128,2017,Battery Electric,TESLA,Light,19
1/1/2020,92129,2017,Battery Electric,TESLA,Light,23
1/1/2020,92130,2017,Battery Electric,TESLA,Light,138
1/1/2020,92131,2017,Battery Electric,TESLA,Light,38
1/1/2020,92210,2017,Battery Electric,TESLA,Light,13
1/1/2020,92211,2017,Battery Electric,TESLA,Light,13
1/1/2020,92604,2017,Battery Electric,TESLA,Light,24
1/1/2020,92603,2017,Battery Electric,TESLA,Light,92
1/1/2020,92602,2017,Battery Electric,TESLA,Light,69
1/1/2020,92592,2017,Battery Electric,TESLA,Light,28
1/1/2020,92562,2017,Battery Electric,TESLA,Light,26
1/1/2020,92506,2017,Battery Electric,TESLA,Light,18
1/1/2020,92782,2017,Battery Electric,TESLA,Light,51
1/1/2020,92503,2017,Battery Electric,TESLA,Light,11
1/1/2020,92373,2017,Battery Electric,TESLA,Light,11
1/1/2020,92270,2017,Battery Electric,TESLA,Light,25
1/1/2020,92264,2017,Battery Electric,TESLA,Light,16
1/1/2020,92262,2017,Battery Electric,TESLA,Light,17
1/1/2020,92260,2017,Battery Electric,TESLA,Light,17
1/1/2020,92253,2017,Battery Electric,TESLA,Light,22
1/1/2020,92399,2017,Battery Electric,TESLA,Light,11
1/1/2020,95219,2017,Battery Electric,TESLA,Light,12
1/1/2020,92801,2017,Battery Electric,TESLA,Light,12
1/1/2020,92808,2017,Battery Electric,TESLA,Light,22
1/1/2020,93720,2017,Battery Electric,TESLA,Light,11
1/1/2020,93730,2017,Battery Electric,TESLA,Light,21
1/1/2020,93923,2017,Battery Electric,TESLA,Light,25
1/1/2020,93924,2017,Battery Electric,TESLA,Light,11
1/1/2020,93940,2017,Battery Electric,TESLA,Light,11
1/1/2020,94002,2017,Battery Electric,TESLA,Light,59
1/1/2020,94010,2017,Battery Electric,TESLA,Light,164
1/1/2020,94015,2017,Battery Electric,TESLA,Light,17
1/1/2020,94019,2017,Battery Electric,TESLA,Light,28
1/1/2020,94022,2017,Battery Electric,TESLA,Light,188
1/1/2020,94024,2017,Battery Electric,TESLA,Light,149
1/1/2020,94025,2017,Battery Electric,TESLA,Light,173
1/1/2020,94027,2017,Battery Electric,TESLA,Light,92
1/1/2020,94028,2017,Battery Electric,TESLA,Light,50
1/1/2020,93711,2017,Battery Electric,TESLA,Light,19
1/1/2020,94030,2017,Battery Electric,TESLA,Light,29
1/1/2020,94041,2017,Battery Electric,TESLA,Light,19
1/1/2020,94043,2017,Battery Electric,TESLA,Light,55
1/1/2020,94044,2017,Battery Electric,TESLA,Light,21
1/1/2020,94061,2017,Battery Electric,TESLA,Light,39
1/1/2020,94062,2017,Battery Electric,TESLA,Light,109
1/1/2020,94063,2017,Battery Electric,TESLA,Light,25
1/1/2020,94065,2017,Battery Electric,TESLA,Light,46
1/1/2020,94066,2017,Battery Electric,TESLA,Light,23
1/1/2020,94070,2017,Battery Electric,TESLA,Light,81
1/1/2020,94080,2017,Battery Electric,TESLA,Light,15
1/1/2020,94085,2017,Battery Electric,TESLA,Light,18
1/1/2020,94086,2017,Battery Electric,TESLA,Light,48
1/1/2020,94087,2017,Battery Electric,TESLA,Light,114
1/1/2020,94089,2017,Battery Electric,TESLA,Light,28
1/1/2020,94040,2017,Battery Electric,TESLA,Light,73
1/1/2020,93619,2017,Battery Electric,TESLA,Light,17
1/1/2020,93401,2017,Battery Electric,TESLA,Light,11
1/1/2020,93311,2017,Battery Electric,TESLA,Light,19
1/1/2020,92821,2017,Battery Electric,TESLA,Light,40
1/1/2020,92823,2017,Battery Electric,TESLA,Light,14
1/1/2020,92831,2017,Battery Electric,TESLA,Light,17
1/1/2020,92833,2017,Battery Electric,TESLA,Light,27
1/1/2020,92835,2017,Battery Electric,TESLA,Light,31
1/1/2020,92861,2017,Battery Electric,TESLA,Light,19
1/1/2020,92867,2017,Battery Electric,TESLA,Light,29
1/1/2020,92869,2017,Battery Electric,TESLA,Light,22
1/1/2020,92870,2017,Battery Electric,TESLA,Light,17
1/1/2020,92880,2017,Battery Electric,TESLA,Light,23
1/1/2020,92882,2017,Battery Electric,TESLA,Light,16
1/1/2020,92883,2017,Battery Electric,TESLA,Light,16
1/1/2020,92886,2017,Battery Electric,TESLA,Light,67
1/1/2020,92887,2017,Battery Electric,TESLA,Light,25
1/1/2020,93001,2017,Battery Electric,TESLA,Light,18
1/1/2020,93010,2017,Battery Electric,TESLA,Light,17
1/1/2020,93012,2017,Battery Electric,TESLA,Light,29
1/1/2020,93291,2017,Battery Electric,TESLA,Light,11
1/1/2020,93117,2017,Battery Electric,TESLA,Light,16
1/1/2020,93110,2017,Battery Electric,TESLA,Light,18
1/1/2020,93109,2017,Battery Electric,TESLA,Light,11
1/1/2020,93108,2017,Battery Electric,TESLA,Light,48
1/1/2020,93105,2017,Battery Electric,TESLA,Light,22
1/1/2020,92807,2017,Battery Electric,TESLA,Light,33
1/1/2020,93103,2017,Battery Electric,TESLA,Light,12
1/1/2020,93065,2017,Battery Electric,TESLA,Light,24
1/1/2020,93063,2017,Battery Electric,TESLA,Light,16
1/1/2020,93035,2017,Battery Electric,TESLA,Light,12
1/1/2020,93023,2017,Battery Electric,TESLA,Light,12
1/1/2020,93021,2017,Battery Electric,TESLA,Light,33
1/1/2020,93013,2017,Battery Electric,TESLA,Light,11
1/1/2020,93101,2017,Battery Electric,TESLA,Light,12
1/1/2020,95032,2018,Battery Electric,NISSAN,Light,23
1/1/2020,95356,2017,Battery Electric,TESLA,Light,13
1/1/2020,95403,2017,Battery Electric,TESLA,Light,11
1/1/2020,95051,2018,Battery Electric,CHEVROLET,Light,39
1/1/2020,95054,2018,Battery Electric,CHEVROLET,Light,25
1/1/2020,95060,2018,Battery Electric,CHEVROLET,Light,28
1/1/2020,95070,2018,Battery Electric,CHEVROLET,Light,29
1/1/2020,95112,2018,Battery Electric,CHEVROLET,Light,21
1/1/2020,95117,2018,Battery Electric,CHEVROLET,Light,11
