State,zip,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag
VT,05070,12/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05676,9/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05055,6/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05075,3/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05478,6/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,1,DMV Direct (12/31/2018),False
VT,05403,6/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05661,1/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05403,8/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,1,DMV Direct (12/31/2018),False
VT,05489,7/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,1,DMV Direct (12/31/2018),False
VT,05465,3/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05201,1/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05055,9/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05468,6/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05070,6/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05489,3/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05482,1/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05478,3/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05445,8/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,2,DMV Direct (3/30/2019),False
VT,05404,1/1/2022,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05405,1/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05482,1/1/2022,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05676,6/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05403,1/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05468,1/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05301,6/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,1,DMV Direct (12/31/2018),False
VT,05055,3/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05403,9/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05478,9/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05473,6/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,1,DMV Direct (12/31/2018),False
VT,05491,3/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05676,3/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05489,12/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05819,12/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05452,7/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,1,DMV Direct (12/31/2018),False
VT,05443,6/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05452,9/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,2,DMV Direct (3/30/2019),False
VT,05473,6/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,2,DMV Direct (3/30/2019),False
VT,05482,6/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05661,1/1/2022,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05482,7/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,2,DMV Direct (3/30/2019),False
VT,05682,3/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05403,1/1/2022,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05495,6/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,1,DMV Direct (12/31/2018),False
VT,05452,6/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,1,DMV Direct (12/31/2018),False
VT,05676,1/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05405,6/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05055,6/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05075,6/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05403,12/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05075,12/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05488,6/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05676,6/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05033,1/1/2022,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05661,6/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05070,3/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05452,7/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,2,DMV Direct (3/30/2019),False
VT,05478,1/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05489,7/1/2017,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,2,DMV Direct (3/30/2019),False
VT,05468,1/1/2023,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05465,1/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05676,12/1/2020,NISSAN,LEAF,2017,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05454,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05156,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05055,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05676,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05676,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05733,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05404,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05156,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05456,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05461,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05701,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05403,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05482,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05454,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05156,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05676,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05446,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05733,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05472,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05408,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05443,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05404,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05446,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05156,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05156,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05156,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05701,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05461,9/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05055,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05676,9/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05454,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05456,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05404,9/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05404,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05055,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05404,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05487,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05404,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05403,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05156,9/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05456,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05454,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05472,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05733,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05461,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05454,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05495,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05452,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05404,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05733,9/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05456,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05401,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05733,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05478,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05055,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05461,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05156,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05408,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05454,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05454,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05733,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05156,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05472,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05701,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05495,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05446,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05733,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05472,9/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05676,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05733,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05701,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05733,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05156,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05461,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05773,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05488,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05602,10/1/2018,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,1,DMV Direct (12/31/2018),False
VT,05650,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05405,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05301,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05405,9/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05491,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05660,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05602,10/1/2018,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,2,DMV Direct (3/30/2019),False
VT,05404,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05060,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05461,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05489,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05658,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05658,9/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05675,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05454,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05773,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05454,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05405,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05675,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05491,9/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05660,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05660,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05405,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05301,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05658,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05660,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05405,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05443,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05079,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05461,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05060,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05473,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05405,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05473,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05658,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05473,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05658,12/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,7,DMV Direct (12/28/2020),False
VT,05060,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05660,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05773,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05491,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05675,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05489,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05660,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05650,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05675,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05454,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05404,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05461,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05675,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05675,9/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05650,1/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,9,DMV Snapshot (1/10/2023),False
VT,05301,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05001,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
VT,05658,3/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,10,DMV Snapshot (3/23/2023),False
VT,05650,1/1/2022,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,8,DMV Direct (1/25/2022),False
VT,05473,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05001,6/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,5,DMV Direct (6/26/2020),False
VT,05405,1/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,3,DMV Direct (1/7/2020),False
VT,05401,1/1/2019,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,2,DMV Direct (3/30/2019),False
VT,05404,10/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,12,DMV Snapshot (10/2/2023),True
VT,05488,6/1/2023,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,11,DMV Snapshot (6/24/2023),False
VT,05660,9/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,6,DMV Direct (9/28/2020),False
VT,05301,3/1/2020,NISSAN,LEAF,2019,BEV,1,Light-Duty (Class 1-2A),2,4,DMV Direct (3/31/2020),False
